uid;city;state;country;iso3;country_code;region;sub_region;accuracy;status;plant_type;production_type;capacity;capacity_source;year;owner_permid;owner_name;owner_source;parent_permid;parent_name;ownership_stake;parent_lei;parent_holding_status;parent_ticker;parent_exchange;parent_permid_2;parent_name_2;ownership_stake_2;parent_lei_2;parent_holding_status_2;parent_ticker_2;parent_exchange_2;name;permit_id;site_name;facility_name;installation_name;installationpart_name;site_inspire_id;facility_inspire_id;installation_inspire_id;installation_part_inspire_id;eigl_text_lon;eigl_text_lat;x;y
GACTUSA0062;Redding;California;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;0;;1960;5037041138;Lehigh Hanson Inc;https://www.lehighhanson.com/home/locations;4295868961;HeidelbergCement AG;0;LZ2C6E0W5W7LQMX5ZI37;Public;HEI;GER;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-122.32239999999997;40.736899999999984;-13616867.2806;4973611.586599998
GACTUSA0063;Tehachapi;California;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;0;;1908;5037041138;Lehigh Hanson Inc;https://www.lehighhanson.com/home/locations;4295868961;HeidelbergCement AG;0;LZ2C6E0W5W7LQMX5ZI37;Public;HEI;GER;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-118.3692;35.12289999999999;-13176799.069600001;4180595.331100002
GACTUSA0064;Union Bridge;Maryland;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;0;;1910;5037041138;Lehigh Hanson Inc;https://www.lehighhanson.com/home/locations;4295868961;HeidelbergCement AG;0;LZ2C6E0W5W7LQMX5ZI37;Public;HEI;GER;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-77.1716;39.5605;-8590703.2157;4802279.377999999
GACTUSA0065;Mustang Ridge;Texas;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;1.15;Estimated;1978;5037041138;Lehigh Hanson Inc;https://www.lehighhanson.com/home/locations;4295868961;HeidelbergCement AG;0;LZ2C6E0W5W7LQMX5ZI37;Public;HEI;GER;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-97.8573;30.054299999999987;-10893424.8064;3510531.5134999976
GACTUSA0066;Camden;New Jersey;United States of America;USA;840;Americas;Northern America;Exact;Operating;Grinding;;0;;0;5037041138;Lehigh Hanson Inc;https://www.lehighhanson.com/home/locations;4295868961;HeidelbergCement AG;0;LZ2C6E0W5W7LQMX5ZI37;Public;HEI;GER;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-75.1247;39.916899999999984;-8362843.35;4853873.751999997
GACTUSA0067;Bellingham;Washington;United States of America;USA;840;Americas;Northern America;Exact;Operating;Grinding;;0;;0;5037041138;Lehigh Hanson Inc;https://www.lehighhanson.com/home/locations;4295868961;HeidelbergCement AG;0;LZ2C6E0W5W7LQMX5ZI37;Public;HEI;GER;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-122.52480000000001;48.76849999999999;-13639398.3455;6235671.5876
GACTUSA0068;Nazareth;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;0;;0;5037041138;Lehigh Hanson Inc;https://www.lehighhanson.com/home/locations;4295868961;HeidelbergCement AG;0;LZ2C6E0W5W7LQMX5ZI37;Public;HEI;GER;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-75.3205;40.735299999999995;-8384639.7063;4973376.525700003
GACTUSA0069;Catskill;New York;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;0;;0;5037041138;Lehigh Hanson Inc;https://www.lehighhanson.com/home/locations;4295868961;HeidelbergCement AG;0;LZ2C6E0W5W7LQMX5ZI37;Public;HEI;GER;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-73.9132;42.140299999999975;-8227979.786900001;5182018.927299999
GACTUSA0070;Bloomsdale;Missouri;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;4.5;https://www.lafargeholcim.us/our-locations;2009;4295904401;Lafarge North America Inc;https://www.lafargeholcim.us/our-locations;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-90.25769999999999;38.10999999999999;-10047441.2042;4594976.799000002
GACTUSA0071;Ada;Oklahoma;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;0.682;https://www.lafargeholcim.us/our-locations;1906;4295904401;Lafarge North America Inc;https://www.lafargeholcim.us/our-locations;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-96.69729999999998;34.76769999999999;-10764294.1971;4132357.141599998
GACTUSA0072;Florence;Colorado;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;1.8;https://www.lafargeholcim.us/our-locations;1912;4295904401;Lafarge North America Inc;https://www.lafargeholcim.us/our-locations;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-105.0176;38.38619999999999;-11690505.756299999;4634127.497500002
GACTUSA0073;Hagerstown;Maryland;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;0.6;https://www.lafargeholcim.us/our-locations;1903;4295904401;Lafarge North America Inc;https://www.lafargeholcim.us/our-locations;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-77.6806;39.65289999999999;-8647364.8365;4815630.113899998
GACTUSA0074;Holly Hill;South Carolina;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;2.2;https://www.lafargeholcim.us/our-locations;1966;4295904401;Lafarge North America Inc;https://www.lafargeholcim.us/our-locations;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-80.43059999999998;33.278;-8953493.4362;3932262.215999998
GACTUSA0075;Midlothian;Texas;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;2.35;https://www.lafargeholcim.us/our-locations;1986;4295904401;Lafarge North America Inc;https://www.lafargeholcim.us/our-locations;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-96.97249999999998;32.5129;-10794929.321;3830826.6340000033
GACTUSA0076;Morgan;Utah;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;0.8;https://www.lafargeholcim.us/our-locations;1904;4295904401;Lafarge North America Inc;https://www.lafargeholcim.us/our-locations;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-111.5316;41.06389999999998;-12415640.9194;5021771.472999997
GACTUSA0077;Theodore;Alabama;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;1.5;https://www.lafargeholcim.us/our-locations;1981;4295904401;Lafarge North America Inc;https://www.lafargeholcim.us/our-locations;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-88.11229999999999;30.53489999999999;-9808616.3686;3572493.223899998
GACTUSA0078;Alpena;Michigan;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;2.4;https://www.lafargeholcim.us/our-locations;1907;4295904401;Lafarge North America Inc;https://www.lafargeholcim.us/our-locations;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-83.40519999999998;45.07309999999998;-9284624.3935;5633036.935699999
GACTUSA0079;Massac County;Illinois;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;0.5;https://www.lafargeholcim.us/our-locations;1963;4295904401;Lafarge North America Inc;https://www.lafargeholcim.us/our-locations;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-88.879;37.2174;-9893965.0222;4469453.020900004
GACTUSA0080;Paulding;Ohio;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;0.5;https://www.lafargeholcim.us/our-locations;1956;4295904401;Lafarge North America Inc;https://www.lafargeholcim.us/our-locations;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-84.60519999999998;41.180899999999994;-9418207.7825;5039061.1008
GACTUSA0081;Selkirk;New York;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;2.2;https://www.lafargeholcim.us/our-locations;1962;4295904401;Lafarge North America Inc;https://www.lafargeholcim.us/our-locations;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-73.8136;42.49849999999999;-8216892.365599999;5235947.305699997
GACTUSA0082;Lehigh County;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;0;;1899;4295904401;Lafarge North America Inc;https://www.lafargeholcim.us/our-locations;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-75.50619999999999;40.68759999999998;-8405311.7357;4966371.364699997
GACTUSA0083;Chicago;Illinois;United States of America;USA;840;Americas;Northern America;Exact;Operating;Grinding;;0;;2002;4295904401;Lafarge North America Inc;https://www.lafargeholcim.us/our-locations;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-87.57069999999999;41.66009999999999;-9748325.7324;5110199.276600003
GACTUSA0084;Essexville;Michigan;United States of America;USA;840;Americas;Northern America;Exact;Operating;Grinding;;0;;1868;4295904401;Lafarge North America Inc;https://www.lafargeholcim.us/our-locations;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-83.84039999999999;43.618199999999995;-9333070.6359;5406546.613600001
GACTUSA0085;Sparrows Point;Maryland;United States of America;USA;840;Americas;Northern America;Exact;Operating;Grinding;;0;;1982;4295904401;Lafarge North America Inc;https://www.lafargeholcim.us/our-locations;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-76.4648;39.2087;-8512022.5996;4751610.299099997
GACTUSA0086;Seattle;Washington;United States of America;USA;840;Americas;Northern America;Exact;Operating;Grinding;;0;;1967;4295904401;Lafarge North America Inc;https://www.lafarge.ca/en/contact-us;4295890620;LafargeHolcim Ltd;0;529900EHPFPYHV6IQO98;Public;LHN;SWX;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-122.34479999999999;47.554;-13619360.8372;6032974.4789
GACTUSA0087;Midlothian;Texas;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;1.89;Estimated;1960;4295905062;Texas Industries Inc;https://www.martinmarietta.com/locations/cement-and-southwest-ready-mix/midlothian-cement-plant/midlothian-cement-plant/;4295904478;Martin Marietta Materials Inc;0;5299005MZ4WZECVATV08;Public;MLM;NYS;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-97.025;32.462799999999994;-10800773.5942;3824214.8127000034
GACTUSA0088;Canyon Lake;Texas;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;1.29;Estimated;1980;4295905062;Texas Industries Inc;https://www.martinmarietta.com/locations/cement-and-southwest-ready-mix/hunter-cement-plant/hunter-cement-plant/;4295904478;Martin Marietta Materials Inc;0;5299005MZ4WZECVATV08;Public;MLM;NYS;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-98.04009999999998;29.805099999999985;-10913774.0093;3478521.7863000035
GACTUSA0089;Lucerne Valley;California;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;1.22;Estimated;1988;4298206932;Mitsubishi Cement Corp;https://www.mitsubishicement.com/facilities/;4295880570;Mitsubishi Corp;0;KVIPTY4PULAPGC1VVD26;Public;8058;TYO;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-116.8546;34.354399999999984;-13008194.5689;4076489.139700003
GACTUSA0090;Humboldt;Kansas;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;0;;1908;4295914239;Monarch Cement Co;https://monarchcement.com/about/;4295914239;Monarch Cement Co;0;;Public;MCEM;PNK;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-95.43229999999998;37.7975;-10623475.0412;4550858.7179000005
GACTUSA0091;Clarkdale;Arizona;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;1.45;Estimated;1959;;Salt River Materials Group;https://www.srmaterials.com/locations/list.html;;Salt River Materials Group;0;;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-112.08319999999999;34.780100000000004;-12477044.750500001;4134037.621799998
GACTUSA0092;Cabot;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Wet;0;;0;4296904152;Armstrong Cement & Supply Corporation;http://www.snyderassociatedcos.com;4297265929;Snyder Associated Co Inc;0;;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-79.6995;40.794899999999984;-8872107.7565;4982136.367700003
GACTUSA0093;Hannibal;Missouri;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;0.84;Estimated;1903;4297828120;Continental Cement Company LLC;https://www.continentalcement.com/;5044176779;Summit Materials Inc;0;;Public;SUM;NYS;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-91.31459999999998;39.6778;-10165094.774;4819230.928099997
GACTUSA0094;Buffalo;Iowa;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;0;;0;4297828120;Continental Cement Company LLC;https://www.continentalcement.com/;5044176779;Summit Materials Inc;0;;Public;SUM;NYS;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-90.69559999999998;41.45920000000001;-10096188.0092;5080311.3342999965
GACTUSA0095;Oro Grande;California;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;1.35;Estimated;2007;4298207535;CalPortland Co;https://www.calportland.com/locations/;4295880592;Taiheiyo Cement Corp;0;;Public;5233;TYO;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-117.3364;34.6081;-13061828.2995;4110750.216499999
GACTUSA0096;Mojave;California;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;0;;1955;4298207535;CalPortland Co;https://www.calportland.com/locations/;4295880592;Taiheiyo Cement Corp;0;;Public;5233;TYO;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-118.3143;35.029699999999984;-13170687.6296;4167917.988300003
GACTUSA0097;Rillito;Arizona;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;0;;1949;4298207535;CalPortland Co;https://www.calportland.com/locations/;4295880592;Taiheiyo Cement Corp;0;;Public;5233;TYO;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-111.1518;32.41009999999999;-12373361.7768;3817263.8307000026
GACTUSA0098;Troutville;Virginia;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;1.28;Estimated;0;4296171889;Roanoke Cement Company LLC;http://www.titanamerica.com/our_company/business_activities/roanoke_cement_company/;5066579091;Titan Cement International SA;0;213800H2CDP9I374WH83;Public;TITC;BRU;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-79.9951;37.4611;-8905013.798;4503574.554700002
GACTUSA0099;Miami;Florida;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;2.1;http://www.titanamerica.com/our_company/business_activities/titan_florida_cement_and_aggregates/;0;;Titan Florida LLC;http://www.titanamerica.com/our_company/business_activities/titan_florida_cement_and_aggregates/;5066579091;Titan Cement International SA;0;213800H2CDP9I374WH83;Public;TITC;BRU;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-80.37729999999999;25.87779999999999;-8947560.1073;2983953.805300001
GACTUSA0100;Kern County;California;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;1.1;Estimated;1960;4298219286;National Cement Company Inc;http://www.nationalcement.com/cement/plant/lebec;4295868605;Vicat SA;0;9695009YI1863TOVDP79;Public;VCT;PAR;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-118.74989999999998;34.82050000000001;-13219178.399799999;4139514.487499997
GACTUSA0101;Ragland;Alabama;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;1.13;Estimated;1908;4298219286;National Cement Company Inc;http://www.nationalcement.com/cement/plant/ragland;4295868605;Vicat SA;0;9695009YI1863TOVDP79;Public;VCT;PAR;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-86.155;33.733599999999996;-9590730.7293;3993086.8614000008
GACTUSA0102;Charlevoix;Michigan;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;1.53;Estimated;0;4298366597;St Marys Cement Inc Canada;http://www.stmaryscement.com/Pages/Company/Locations/Michigan.aspx;5000075361;Votorantim SA;0;5493009RIHSE12DQ0J28;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-85.29929999999999;45.3178;-9495474.641;5671692.118199997
GACTUSA0103;Dixon;Illinois;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;Dry;1.13;Estimated;0;4298366597;St Marys Cement Inc Canada;http://www.stmaryscement.com/Pages/Company/Locations/Illinois.aspx;5000075361;Votorantim SA;0;5493009RIHSE12DQ0J28;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-89.4551;41.86070000000001;-9958096.1809;5140135.7651999965
GACTUSA0104;Detroit;Michigan;United States of America;USA;840;Americas;Northern America;Exact;Operating;Grinding;;0;;0;4298366597;St Marys Cement Inc Canada;http://www.stmaryscement.com/Pages/Company/Locations/Michigan.aspx;5000075361;Votorantim SA;0;5493009RIHSE12DQ0J28;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-83.13579999999999;42.28669999999999;-9254634.9227;5204022.932499997
GACTUSA0105;Milwaukee;Wisconsin;United States of America;USA;840;Americas;Northern America;Exact;Operating;Grinding;;0;;0;4298366597;St Marys Cement Inc Canada;http://www.stmaryscement.com/Pages/Company/Locations/Wisconsin.aspx;5000075361;Votorantim SA;0;5493009RIHSE12DQ0J28;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-87.8965;43.007900000000014;-9784593.6225;5313174.384800002
GACTUZB0001;Ohangaron;Tashkent Region;Uzbekistan;UZB;860;Asia;Central Asia;Exact;Operating;Integrated;Wet;2.18;https://www.eurocement.ru/cntnt/eng10/plants2/uzbekistan2/akhangaran1/akhangaran2.html;1961;4296135429;Akhangarantsement OAO;https://www.eurocement.ru/cntnt/eng10/plants2/uzbekistan2/akhangaran1/akhangaran2.html;4297884584;Eurocement Holding AG;0;5493003PHUTYHMFTVK87;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;69.65259999999999;40.931200000000004;7753691.964400001;5002198.969800003
GACTUZB0002;Karmana tumani;Navoiy viloyati;Uzbekistan;UZB;860;Asia;Central Asia;Exact;Operating;Integrated;Dry;3.4;https://qizilqumsement.uz/en;1977;5046435105;Qizilqumsement AO;https://qizilqumsement.uz/en;5046435105;Qizilqumsement AO;0;;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;65.2916;40.055799999999984;7268227.665100001;4874054.299699999
GACTUZB0003;Bekobod;Tashkent Region;Uzbekistan;UZB;860;Asia;Central Asia;Exact;Operating;Integrated;Dry;0.818;http://www.unicementgroup.com/factory/show/id/8.html;1926;4298043924;United Cement Group PLC;http://www.unicementgroup.com/factory/show/id/8.html;4298043924;United Cement Group PLC;0;;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;69.2199;40.2177;7705524.020799998;4897628.4648
GACTUZB0004;Quvasoy;;Uzbekistan;UZB;860;Asia;Central Asia;Exact;Operating;Integrated;Wet;1.1;http://www.unicementgroup.com/factory/show/id/9.html;1929;4298043924;United Cement Group PLC;http://www.unicementgroup.com/factory/show/id/9.html;4298043924;United Cement Group PLC;0;;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;71.9754;40.304199999999994;8012264.877599999;4910246.765100002
GACTUZB0005;Yangiyo'l;Toshkent Viloyati;Uzbekistan;UZB;860;Asia;Central Asia;Exact;Operating;Grinding;;0.99;http://www.unicementgroup.com/factory/show/id/13.html;2010;4298043924;United Cement Group PLC;http://www.unicementgroup.com/factory/show/id/13.html;4298043924;United Cement Group PLC;0;;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;69.0482;41.09469999999999;7686410.464200001;5026319.942900002
GACTUZB0006;O'zbekiston tumani;Farg'ona Viloyati;Uzbekistan;UZB;860;Asia;Central Asia;Exact;Operating;Integrated;Dry;0;;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;70.79159999999999;40.28479999999998;7880484.864399999;4907415.360799998
GACTUZB0007;Uzbekistan District;Fergana Region;Uzbekistan;UZB;860;Asia;Central Asia;Exact;Operating;Integrated;Dry;0;;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;70.7553;40.327600000000004;7876443.9668999985;4913663.0462
GACTUZB0008;Broylerny;Surxondaryo Viloyati;Uzbekistan;UZB;860;Asia;Central Asia;Exact;Operating;;;0;;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;67.37329999999999;37.5298;7499961.449099999;4513213.6193
GACTUZB0009;Taldyk;Republic of Karakalpakstan;Uzbekistan;UZB;860;Asia;Central Asia;Exact;Operating;;;0;;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;60.46150000000001;42.02419999999999;6730543.3926;5164605.176299997
GACTVEN0001;La Luna;Zulia;Venezuela;VEN;862;Americas;Latin America and the Caribbean;Exact;Operating;Integrated;Dry;0.65;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-ve.pdf;0;4297378267;Cementos Catatumbo SA;http://www.cementoscatatumbo.com/Portal/localidadesfinal.html;5000478070;Corporacion Socialista del Cemento SA;0;;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-72.48949999999999;10.3383;-8069494.2279;1157150.4578999989
GACTVEN0002;Piar;Monagas;Venezuela;VEN;862;Americas;Latin America and the Caribbean;Exact;Operating;Integrated;Dry;1;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-ve.pdf;0;5000478070;Corporacion Socialista del Cemento SA;http://www.cscvenezuela.com.ve/index.php/nuestras-plantas/10-plantas/63-plantas-de-cemento;5000478070;Corporacion Socialista del Cemento SA;0;;Private;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;-63.3107;9.983700000000002;-7047714.8858;1117047.5216000006
