uid;city;state;country;iso3;country_code;region;sub_region;accuracy;status;plant_type;primary_production_type;primary_product;capacity;capacity_source;year;owner_permid;owner_name;owner_source;parent_permid;parent_name;ownership_stake;parent_lei;parent_holding_status;parent_ticker;parent_exchange;parent_permid_2;parent_name_2;ownership_stake_2;parent_lei_2;parent_holding_status_2;parent_ticker_2;parent_exchange_2;parent_exchange_3;name;permit_id;site_name;facility_name;installation_name;installationpart_name;site_inspire_id;facility_inspire_id;installation_inspire_id;installation_part_inspire_id;eigl_text_lon;eigl_text_lat;x;y
GASTIDN0026;Kota Cilegon;Banten;Indonesia;IDN;360;Asia;South-eastern Asia;Exact;Operating;Integrated;BF;Crude Steel;2.4;https://prd-wret.s3-us-west-2.amazonaws.com/assets/palladium/production/atoms/files/myb3-2016-id.pdf;1975;4296394093;PT Krakatau Steel (Persero) Tbk;https://www.krakatausteel.com/history;4296394093;PT Krakatau Steel (Persero) Tbk;0;529900SX5I5APKIH8E53;Public;KRAS;JKT;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;105.9999;-5.998200000000008;11799854.892099999;-668939.5786000006
GASTIDN0027;Kota Jakarta Timur;Daerah Khusus Ibukota Jakarta;Indonesia;IDN;360;Asia;South-eastern Asia;Exact;Operating;;;;0;;0;5074104236;PT Master Steel Manufacturing;https://www.themastersteel.com/discover.php?id=1;5074104236;PT Master Steel Manufacturing;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;106.90919999999998;-6.188000000000002;11901077.7051;-690188.0661999993
GASTIDN0028;Gresik Regency;East Java;Indonesia;IDN;360;Asia;South-eastern Asia;Exact;Operating;;;;0;;0;5074104236;PT Master Steel Manufacturing;https://www.themastersteel.com/discover.php?id=1;5074104236;PT Master Steel Manufacturing;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;112.6196;-7.121900000000003;12536756.5253;-794855.7637000009
GASTIDN0029;Kota Semarang;Jawa Tengah;Indonesia;IDN;360;Asia;South-eastern Asia;Exact;Operating;;;;0.2;http://klikalamat.com/semarang/pt-raja-besi/;1974;;PT Raja Besi;http://klikalamat.com/semarang/pt-raja-besi/;;PT Raja Besi;0;;;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;110.40969999999999;-7.067900000000001;12290751.582600001;-788798.1272
GASTIDN0030;Bekasi;Jawa Barat;Indonesia;IDN;360;Asia;South-eastern Asia;Exact;Operating;Mini-Mill;EAF;Crude Steel;0.12;https://www.thefreelibrary.com/Profile+of+steel+industry+in+Indonesia.-a0151844378;1974;;PT Toyogiri Iron Steel;https://www.toyogiristeel.com/;;PT Toyogiri Iron Steel;0;;;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;107.0393;-6.261100000000003;11915560.370900001;-698373.7795999981
GASTIDN0031;Kota Bekasi;Jawa Barat;Indonesia;IDN;360;Asia;South-eastern Asia;Exact;Operating;Downstream;Galvanizing;Finished Products;0.155;https://www.tumbakmas.co.id/content-main-114-tentang-kami.html;1997;;PT Tumbakmas Inti Mulia;https://www.tumbakmas.co.id/content-main-114-tentang-kami.html;;PT Tumbakmas Inti Mulia;0;;;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;106.9826;-6.195299999999999;11909248.5557;-691005.4666000009
GASTIND0001;Hazira;Gujarat;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0;;1972;4295873296;Essar Steel India Ltd;http://www.essarsteel.com/section_level2.aspx?cont_id=FENytf1sB94=&path=Operations_%3E_India_%3E_Hazira:_Steel_complex;5000030092;ArcelorMittal SA;0.6;2EULGUTUI56JI9SAL165;Public;MT;AEX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;72.6438;21.111299999999986;8086670.825300001;2405154.8825999983
GASTIND0002;Pimpri-Chinchwad;Maharashtra;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;0;4295873296;Essar Steel India Ltd;http://www.essarsteel.com/section_level2.aspx?cont_id=1JjGM1BSf/c=&path=Operations_%3E_India_%3E_Pune:_Downstream_capability_hub;5000030092;ArcelorMittal SA;0;2EULGUTUI56JI9SAL165;Public;MT;AEX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;73.7962;18.6556;8214955.4065000005;2114430.0555999987
GASTIND0003;Visakhapatnam;Andhra Pradesh;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;0;4295873296;Essar Steel India Ltd;http://www.essarsteel.com/section_level2.aspx?cont_id=n3Y0oKYl8Rc=&path=Operations_%3E_India_%3E_Visakhapatnam:_Pellet_plant;5000030092;ArcelorMittal SA;0;2EULGUTUI56JI9SAL165;Public;MT;AEX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;83.27459999999999;17.71909999999999;9270086.068;2004695.7223999985
GASTIND0004;Musadia;Odisha;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;0;4295873296;Essar Steel India Ltd;http://www.essarsteel.com/section_level2.aspx?cont_id=SD7sjPUVBkw=&path=Operations_%3E_India_%3E_Paradip:_Pellet_plant;5000030092;ArcelorMittal SA;0;2EULGUTUI56JI9SAL165;Public;MT;AEX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;86.6477;20.321499999999997;9645577.8424;2311156.1609000005
GASTIND0005;Danapuram;Karnataka;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0;;0;5035158229;BMM ISPAT Ltd;http://bmm.in/about-bmm/capacities/;5035158229;BMM ISPAT Ltd;0;335800GFVA174OGVC693;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;76.3778;15.171099999999996;8502337.8039;1708926.7241999991
GASTIND0006;Raigad;Maharashtra;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0;;0;4295872888;JSW Steel Ltd;https://www.jsw.in/steel/dolvi-works-overview;4295872888;JSW Steel Ltd;0;335800EK6HZSC4CVAJ09;Public;JSWSTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;73.0375;18.69009999999999;8130497.308800001;2118483.967500001
GASTIND0007;Salem;Tamil Nadu;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0;;1994;4295872888;JSW Steel Ltd;https://www.jsw.in/steel/salem-works-overview;4295872888;JSW Steel Ltd;0;335800EK6HZSC4CVAJ09;Public;JSWSTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;77.9147;11.816199999999998;8673424.7293;1324797.8781999983
GASTIND0008;Toranagallu;Karnataka;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0;;1997;4295872888;JSW Steel Ltd;https://www.jsw.in/steel/vijayanagar-works-overview;4295872888;JSW Steel Ltd;0;335800EK6HZSC4CVAJ09;Public;JSWSTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;76.6568;15.180499999999993;8533395.941799998;1710010.936999999
GASTIND0009;Derba;Odisha;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;3.5;https://www.bhushanpowersteel.com/profile.html;0;4298175085;Bhushan Power & Steel Ltd;https://www.bhushanpowersteel.com/profile.html;4295872888;JSW Steel Ltd;0;335800EK6HZSC4CVAJ09;Public;JSWSTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;84.02229999999999;21.76029999999999;9353319.651299998;2482770.5989999995
GASTIND0010;Kurru Bhantha;Chhattisgarh;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;1.5;https://www.aionjsw.in/products/steel.aspx;0;4295873687;JSW Ispat Steel Ltd;https://www.aionjsw.in/;4295872888;JSW Steel Ltd;0.5;335800EK6HZSC4CVAJ09;Public;JSWSTEEL;NSI;5068481463;AION Investments Private II Ltd;0.5;2138002TGZ664COWIF84;Private;;;;0;0;0;0;0;0;0;0;0;0;83.23809999999999;21.983700000000006;9266022.906599998;2509568.337699998
GASTIND0011;Kalameshwar;Maharashtra;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;1982;4295872888;JSW Steel Ltd;https://www.jsw.in/steel/kalmeshwar-works-overview;4295872888;JSW Steel Ltd;0;335800EK6HZSC4CVAJ09;Public;JSWSTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;78.9008;21.2312;8783196.8792;2419468.1657
GASTIND0012;Vasind;Maharashtra;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;1982;4295872888;JSW Steel Ltd;https://www.jsw.in/steel/vasind-works-overview;4295872888;JSW Steel Ltd;0;335800EK6HZSC4CVAJ09;Public;JSWSTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;73.2569;19.405099999999997;8154920.805100001;2202688.4244000018
GASTIND0013;Boisar;Maharashtra;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;0;4295872888;JSW Steel Ltd;https://www.jsw.in/steel/tarapur-works-overview;4295872888;JSW Steel Ltd;0;335800EK6HZSC4CVAJ09;Public;JSWSTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;72.74179999999998;19.794499999999992;8097580.135400001;2248702.454999998
GASTIND0014;Raipur;Chhattisgarh;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;1;https://www.necoindia.com/business/steel-plant/;1996;4295874276;Jayaswal Neco Industries Ltd;https://www.necoindia.com/business/steel-plant/;4295874276;Jayaswal Neco Industries Ltd;0;335800RPKYSV1ANFR956;Public;JAYNECOIND;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;81.6764;21.354499999999994;9092175.257800002;2434199.472199999
GASTIND0015;Jajpur;Odisha;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0;;0;4295873341;Jindal Stainless Ltd;https://www.jindalstainless.com/contact.php;4295873341;Jindal Stainless Ltd;0;3358003QFQMSFDO7BP20;Public;JSL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;86.052;20.954900000000002;9579264.8217;2386501.706599999
GASTIND0016;Hisar;Haryana;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;1977;4295873341;Jindal Stainless Ltd;https://www.jindalstainless.com/contact.php;4295873341;Jindal Stainless Ltd;0;3358003QFQMSFDO7BP20;Public;JSL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;75.7731;29.127299999999998;8435022.9078;3391858.471199997
GASTIND0017;Dathi;Andhra Pradesh;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;0;4295873341;Jindal Stainless Ltd;https://www.jindalstainless.com/contact.php;4295873341;Jindal Stainless Ltd;0;3358003QFQMSFDO7BP20;Public;JSL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;83.1874;17.937400000000004;9260379.0084;2030222.6237999983
GASTIND0018;Patratu;Jharkhand;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0;;0;4295874065;Jindal Steel And Power Ltd;https://www.jindalsteelpower.com/businesses/patratu.html;4295874065;Jindal Steel And Power Ltd;0;335800UIKQBF6QO2NP15;Public;JINDALSTEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;85.32440000000001;23.6331;9498268.760200001;2708763.0551999994
GASTIND0019;Sanakerjang jungle;Odisha;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;4.25;https://www.jindalsteelpower.com/Odisha.html;0;4295874065;Jindal Steel And Power Ltd;https://www.jindalsteelpower.com/Odisha.html;4295874065;Jindal Steel And Power Ltd;0;335800UIKQBF6QO2NP15;Public;JINDALSTEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;84.991;20.8812;9461154.842;2377718.5815000013
GASTIND0020;Muralipali;Chhattisgarh;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;3.05;https://www.jindalsteelpower.com/chhattisgarh.html;2003;4295874065;Jindal Steel And Power Ltd;https://www.jindalsteelpower.com/chhattisgarh.html;4295874065;Jindal Steel And Power Ltd;0;335800UIKQBF6QO2NP15;Public;JINDALSTEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;83.3467;21.92439999999999;9278112.2033;2502450.968199998
GASTIND0021;Kendujhar;Odisha;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;0;4295874065;Jindal Steel And Power Ltd;https://www.jindalsteelpower.com/businesses/barbil.html;4295874065;Jindal Steel And Power Ltd;0;335800UIKQBF6QO2NP15;Public;JINDALSTEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;85.4739;22.0882;9514911.024099998;2522117.9963999987
GASTIND0022;Kalyani;West Bengal;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;0;;KR Steel Union Ltd;http://www.kr9.in/contact.html;;KR Steel Union Ltd;0;;;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;88.4612;22.97649999999999;9847455.739;2629176.9574000016
GASTIND0023;Mangalore;Karnataka;India;IND;356;Asia;Southern Asia;Exact;Operating;Pelletisation;Pellet;Pellets;3.5;https://kioclltd.in/;0;5001087984;Kudremukh Iron Ore Co;https://kioclltd.in/;5001087984;Kudremukh Iron Ore Co;0;;Private;KIOCL;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;74.8228;12.92639999999999;8329235.995700002;1451324.8891000003
GASTIND0024;Kanakapur;Karnataka;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0;;0;5000932160;Hospet Steels Ltd;https://www.mukand.com/about/locations/;4295872402;Mukand Ltd;0;335800OYRFFXRLKPIC23;Public;MUKANDLTD;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;76.2517;15.3391;8488300.4161;1728311.4483000003
GASTIND0025;Thane;Maharashtra;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;0;4295872402;Mukand Ltd;https://www.mukand.com/about/locations/;4295872402;Mukand Ltd;0;335800OYRFFXRLKPIC23;Public;MUKANDLTD;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;73.0008;19.1877;8126411.883499999;2177047.0612999983
GASTIND0026;Upanpal;Chhattisgarh;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0;;0;4295874011;NMDC Ltd;https://www.nmdc.co.in/Locations.aspx#;4295874011;NMDC Ltd;0;335800IXHXOHQ7B2HP66;Public;NMDC;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;82.1678;19.09399999999999;9146877.6556;2166006.0238999985
GASTIND0027;Jajpur;Odisha;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;1.1;https://ninl.in/web/Company/Process-Facilities/Blast-Furnace;0;4296902087;Neelachal Ispat Nigam Ltd;https://ninl.in/web/Contact-Us1;4296902087;Neelachal Ispat Nigam Ltd;0;3358008ZXLAB9J3SAR65;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;86.01909999999998;20.998599999999993;9575602.410500001;2391711.6537000015
GASTIND0028;Mathurakismat;West Bengal;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0.99;http://www.orissametaliks.com/#;0;5062177290;Orissa Metaliks Pvt Ltd;http://www.orissametaliks.com/#;5062177290;Orissa Metaliks Pvt Ltd;0;335800N2R3GJ43JG2U47;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;87.2818;22.378399999999996;9716165.5315;2557017.7245999984
GASTIND0029;Bhagad;Maharashtra;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;0;5000074747;POSCO Maharashtra Steel Pvt Ltd;http://www.posco.com/homepage/docs/eng6/jsp/company/family/foreign_02_02.jsp;4295881204;POSCO;0;988400E5HRVX81AYLM04;Public;5490;KSC;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;73.3455;18.388200000000005;8164783.712000001;2083037.1083000004
GASTIND0030;Gajuwaka part;Andhra Pradesh;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0;;0;4296922665;Rashtriya Ispat Nigam Limited (RINL) (Ministry of Steel);https://www.vizagsteel.com/myindex.asp?tm=1&url=code/mktg_segment/PROFILE.asp;4296922665;Rashtriya Ispat Nigam Limited (RINL) (Ministry of Steel);0;335800VHRCK2LSGAOJ67;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;83.1932;17.614399999999986;9261024.6615;1992463.679200001
GASTIND0031;Bokaro Steel City;Jharkhand;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0;;0;4296075511;Bokaro Steel Plant Ltd;https://sail.co.in/bokaro-steel-plant/about-bokaro-steel-plant;4295872623;Steel Authority of India Ltd;0;335800ZJXMF183ZCQI90;Public;SAIL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;86.1015;23.673299999999994;9584775.136500001;2713648.5242
GASTIND0032;Asansol;West Bengal;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0;;0;4296638598;Indian Iron & Steel Co Ltd;https://sail.co.in/iisco-steel-plant/about-iisco-steel-plant;4295872623;Steel Authority of India Ltd;0;335800ZJXMF183ZCQI90;Public;SAIL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;86.9175;23.665200000000002;9675611.840999998;2712664.0177999996
GASTIND0033;Durgapur;West Bengal;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0;;0;4295872623;Steel Authority of India Ltd;https://sail.co.in/durgapur-steel-plant/about-durgapur-steel-plant;4295872623;Steel Authority of India Ltd;0;335800ZJXMF183ZCQI90;Public;SAIL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;87.24959999999999;23.5464;9712581.043900002;2698231.5848000012
GASTIND0034;Bhilai;Chhattisgarh;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0;;0;5001087932;Bhilai Steel Plant Ltd;https://sail.co.in/bhilai-steel-plant/about-bhilai-steel-plant;4295872623;Steel Authority of India Ltd;0;335800ZJXMF183ZCQI90;Public;SAIL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;81.39059999999999;21.189199999999992;9060360.1474;2414453.0179000013
GASTIND0035;Raurkela Industrial Township;Odisha;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0;;0;5035488625;Rourkela Steel Ltd;https://sail.co.in/rourkela-steel-plant/about-rourkela-steel-plant;4295872623;Steel Authority of India Ltd;0;335800ZJXMF183ZCQI90;Public;SAIL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;84.867;22.21279999999999;9447351.225200001;2537093.6625999995
GASTIND0036;Maramangalathupatti;Tamil Nadu;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;0;4296870637;Salem Steel Plant Ltd;https://sail.co.in/special-steel-plants/salem-steel-plant;4295872623;Steel Authority of India Ltd;0;335800ZJXMF183ZCQI90;Public;SAIL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;78.0267;11.660100000000002;8685892.5123;1307049.7432000004
GASTIND0037;Durgapur;West Bengal;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;1965;4295872623;Steel Authority of India Ltd;https://sail.co.in/special-steel-plants/alloy-steels-plant;4295872623;Steel Authority of India Ltd;0;335800ZJXMF183ZCQI90;Public;SAIL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;87.27590000000001;23.522899999999996;9715508.7465;2695378.2311999984
GASTIND0038;Chandrapur;Maharashtra;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;0;5040060312;Chandarpur Ferro Alloy Plant;https://sail.co.in/ferro-alloy-plant/chandrapur-ferro-alloy-plant;4295872623;Steel Authority of India Ltd;0;335800ZJXMF183ZCQI90;Public;SAIL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;79.3332;19.963900000000006;8831331.427000001;2268754.8764000013
GASTIND0039;Bhadravathi;Karnataka;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;0;4296799427;Visvesvaraya Iron & Steel;https://sail.co.in/special-steel-plants/visvesvaraya-iron-and-steel-plant;4295872623;Steel Authority of India Ltd;0;335800ZJXMF183ZCQI90;Public;SAIL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;75.70209999999999;13.831599999999993;8427119.224;1554903.5042999983
GASTIND0040;Relligavirammapeta;Andhra Pradesh;India;IND;356;Asia;Southern Asia;Exact;Operating;Mini-Mill;IF;Crude Steel;0.25;http://www.seil.co.in/steel.html;0;4295873867;Steel Exchange India Ltd;http://www.seil.co.in/steel.html;4295873867;Steel Exchange India Ltd;0;3358002W1WKF1NV6S663;Public;STEELXIND;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;83.1611;17.963299999999993;9257451.305799998;2033253.3209999986
GASTIND0041;Warthi;Maharashtra;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0.5;https://sunflagsteel.com/company/;1989;4295872653;Sunflag Iron and Steel Co Ltd;https://sunflagsteel.com/company/;4295872653;Sunflag Iron and Steel Co Ltd;0;335800LEFNFMT78XVU11;Public;SUNFLAG;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;79.63239999999999;21.23289999999999;8864638.218600001;2419671.1898999996
GASTIND0042;Gobara Ghati;Odisha;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0;;0;4295872420;Tata Steel Ltd;https://www.tatasteel.com/corporate/our-global-footprint/;4295872420;Tata Steel Ltd;0;335800E6C75YGSGD5T66;Public;TATASTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;86.01079999999999;20.969299999999997;9574678.458700001;2388218.3172000013
GASTIND0043;Jamshedpur;Jharkhand;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0;;0;4295872420;Tata Steel Ltd;https://www.tatasteel.com/corporate/our-global-footprint/;4295872420;Tata Steel Ltd;0;335800E6C75YGSGD5T66;Public;TATASTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;86.2019;22.788999999999998;9595951.613400001;2606521.6224000007
GASTIND0044;Latibpur;West Bengal;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0;;0;4295872473;Tata Metaliks Ltd;https://www.tatametaliks.com/contact/office-addresses.aspx;4295872420;Tata Steel Ltd;0;335800E6C75YGSGD5T66;Public;TATASTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;87.28719999999998;22.385599999999997;9716766.656800002;2557884.524700001
GASTIND0045;Sarapa;Odisha;India;IND;356;Asia;Southern Asia;Exact;Operating;Integrated;BF;Crude Steel;0;;0;4295873662;Tata Steel BSL Ltd;https://tatasteelbsl.co.in/footprints/our-plants/;4295872420;Tata Steel Ltd;0;335800E6C75YGSGD5T66;Public;TATASTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;85.2605;20.7937;9491155.4448;2367296.4483000003
GASTIND0046;Jamshedpur;Jharkhand;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;0;4298100933;Tata BlueScope Steel Ltd;http://tatabluescopesteel.com/about-us/who-we-are/#container-40;4295872420;Tata Steel Ltd;0;335800E6C75YGSGD5T66;Public;TATASTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;86.23620000000001;22.814900000000005;9599769.8719;2609649.2190000005
GASTIND0047;Belaipada;Odisha;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;0;4295874051;Tata Steel Long Products Ltd;https://www.tatasteellp.com/;4295872420;Tata Steel Ltd;0;335800E6C75YGSGD5T66;Public;TATASTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;85.4658;22.05459999999999;9514009.336199999;2518081.879999999
GASTIND0048;Boisar;Maharashtra;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0.42;http://www.tatawire.com/corporate/tata-steel-global-wires-india/;0;4295872420;Tata Steel Ltd;http://www.tatawire.com/corporate/tata-steel-global-wires-india/;4295872420;Tata Steel Ltd;0;335800E6C75YGSGD5T66;Public;TATASTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;72.7339;19.794799999999995;8096700.7113999985;2248737.947999999
GASTIND0049;Raigad;Maharashtra;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;2004;4295873662;Tata Steel BSL Ltd;https://tatasteelbsl.co.in/plants.html;4295872420;Tata Steel Ltd;0;335800E6C75YGSGD5T66;Public;TATASTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;73.2898;18.80079999999999;8158583.2162999995;2131497.3224
GASTIND0050;Ghaziabad;Uttar Pradesh;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;1987;4295873662;Tata Steel BSL Ltd;https://tatasteelbsl.co.in/plants.html;4295872420;Tata Steel Ltd;0;335800E6C75YGSGD5T66;Public;TATASTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;77.33189999999999;28.648899999999987;8608547.730099998;3331034.3171999976
GASTIND0051;Nuashasan;Odisha;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;0;5036714661;T S Alloys Ltd;http://www.tsalloys.com/Contact.aspx;4295872420;Tata Steel Ltd;0;335800E6C75YGSGD5T66;Public;TATASTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;85.7501;20.473299999999988;9545657.467500001;2329184.907900002
GASTIND0052;Zuzuvadi;Tamil Nadu;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;0;4295873662;Tata Steel BSL Ltd;https://tatasteelbsl.co.in/plants.html;4295872420;Tata Steel Ltd;0;335800E6C75YGSGD5T66;Public;TATASTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;77.8013;12.761100000000006;8660801.099100001;1432451.557599999
GASTIND0053;Nashik;Maharashtra;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;0;4298178201;Thyssenkrupp Electrical Steel (India) Pvt Ltd;http://www.tkesindia.com/;4295869754;Thyssenkrupp AG;0;549300UDG16DOYUPR330;Public;TKA;GER;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;73.66719999999998;19.823199999999986;8200595.192200001;2252098.259399999
GASTIND0054;Haratu;Jharkhand;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;1961;4295872989;Usha Martin Ltd;http://www.ushamartin.com/facility/ranchi-facility/;4295872989;Usha Martin Ltd;0;33580037BPBHOK655A23;Public;USHAMART;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;85.4276;23.370299999999997;9509756.931699999;2676862.0100000016
GASTIND0055;Hoshiarpur;Punjab;India;IND;356;Asia;Southern Asia;Exact;Operating;;;;0;;1974;4295872989;Usha Martin Ltd;http://www.ushamartin.com/facility/hoshiarpur-india/;4295872989;Usha Martin Ltd;0;33580037BPBHOK655A23;Public;USHAMART;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;75.9508;31.583499999999987;8454804.381299999;3708761.8466000035
